DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,1997,0.52,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,2004,0.68,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2004,98.67,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,1997,98.53,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,2004,0.04,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,699,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,1997,0.04,14,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2006,99.85,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2013,98.99,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2016,99.62,20,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2011,99.54,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2015,99.61,20,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2017,99.61,20,,,,,,4147,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2012,99.57,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2007,99.87,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2009,99.84,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2008,99.89,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2007,100,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2012,100,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2017,100,20,,,,,,4147,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2015,100,20,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_QAT_EMP_TEMP_SEX_STE_DT(1.0),YI,QAT,A,696,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2011,100,20,105,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
