DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2012,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2007,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2017,100,,,,,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2012,26.22,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2017,23.63,,,,,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2007,31.50,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2017,75.16,,,,,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2012,71.90,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2007,66.37,,,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_IRQ_EMP_TEMP_SEX_STE_DT(1.0),YI,IRQ,A,3075,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_TOTAL,2017,100,,,,,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
