DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,1993,0.20,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,1993,1.20,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,1993,8.80,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_3,1993,53.60,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_5,1993,28.29,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,1993,1.30,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1993,65.37,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,1993,100,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,1993,4.93,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_5,1993,13.20,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_5,1993,44.40,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1993,100,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,1993,76.40,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,1993,0.80,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_2,1993,0.10,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,1993,100,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,1993,0.30,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_STE_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,1993,1.10,18,95,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
