DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_F,STE_ICSE93_5,1997,1.55,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,2016,62.15,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,2016,2.61,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_F,STE_ICSE93_5,2016,2.83,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2016,67.59,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,1997,1.49,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1997,19.56,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,1997,100,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2016,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1672,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_X,2016,2.05,,,,,3513,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,1997,1.41,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SWZ_EMP_TEMP_SEX_STE_DT(1.0),YI,SWZ,A,1671,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,1997,13.66,,,,,,,,,,,81,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
