DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2011,100,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2013,75.68,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2011,69.94,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_X,2013,1.41,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_X,2011,6.69,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_TOTAL,2011,100,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_EES,2013,18.07,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_EES,2011,18.85,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_EES,2013,13.05,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_EES,2011,14.14,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_X,2011,7.75,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_X,2013,1.49,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_X,2011,8.86,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_X,2013,1.57,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2011,23.37,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2013,22.91,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_TOTAL,2011,100,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_SLF,2013,80.44,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_SLF,2011,73.40,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2013,85.38,,,,,3513,,,,,,,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NGA_EMP_TEMP_SEX_STE_DT(1.0),YI,NGA,A,7338,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2011,77,,,,,3513,,,,,,79,,,DT,PT,0,,1,BX,EMP_TEMP_SEX_STE_DT
